Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames,,,,,,
4117,11688636,Felen Wu,4/20/2024 0:34,0.2565,15,felenwu,,,,,,
4118,11728626,Sirapop Chatarupa,3/18/2024 5:14,0.25696,5,sirapopchatarupa,,,,,,
4119,11788675,manuelii,3/19/2024 8:45,0.25867,2,manuelii,,,,,,
4120,11702790,Bảo0000000000,3/2/2024 15:36,0.25871,1,bo0000000000,,,,,,
4121,11915107,Anna Lim,4/24/2024 1:18,0.25898,5,annalim00,,,,,,
4122,11813343,Salman013,3/29/2024 18:57,0.26008,1,salma0013,,,,,,
4123,11663382,Pitt Xy,4/17/2024 3:06,0.26009,1,pittxy,,,,,,
4124,11939102,Quốc Khánh Phạm Lê,4/20/2024 3:48,0.26022,1,quckhnhphml,,,,,,
4125,11734339,Birdking87,3/6/2024 6:05,0.26056,1,birdking87,,,,,,
4126,11938641,Vaishnavi Devi Gujjari,4/13/2024 1:42,0.26075,1,vaishnavidgujjari,,,,,,
4127,10869496,Abilaashrajesh,3/18/2024 5:33,0.26113,1,abilaashrajesh,,,,,,
4128,11950733,Erator,4/23/2024 4:41,0.26136,2,erator,,,,,,
4129,11780504,yuyonghang333,3/15/2024 15:16,0.26147,1,yuyonghang333,,,,,,
4130,11981981,KylePolson1,4/19/2024 21:31,0.26253,3,kylepolson1,,,,,,
4131,11878282,Nada El Ouarghi,4/18/2024 0:00,0.26355,5,nada77,,,,,,
4132,11793898,YL Gao,3/18/2024 6:16,0.26404,4,yanlgao,,,,,,
4133,11767113,Ties Hille Ris Lambers,4/3/2024 15:44,0.26569,1,tieshillerislambers,,,,,,
4134,11514592,shinji orihara,3/8/2024 11:13,0.26645,12,shinjiorihara,,,,,,
4135,11827934,CseongZ,4/8/2024 6:54,0.26661,3,cseongz,,,,,,
4136,11723805,Phamtramy153,3/11/2024 16:10,0.267,2,phamtramy153,,,,,,
4137,11938196,Lucy Cai #2,4/12/2024 20:23,0.26717,1,lucycai1,,,,,,
4138,4334237,KamHam,4/10/2024 13:26,0.26717,1,kamham,,,,,,
4139,11943783,Jace Borkholder,4/13/2024 21:23,0.26717,1,jaceborkholder,,,,,,
4140,11949723,Manolo Mir,4/15/2024 4:11,0.26717,1,manolomir,,,,,,
4141,11925535,Gabe Berdach,4/10/2024 13:42,0.26717,1,gabeberdach,,,,,,
4142,11789167,Savit Pawar,3/16/2024 22:55,0.26719,3,savitpawar,,,,,,
4143,11871950,Sankar Sivaraman,4/13/2024 6:44,0.26798,5,sankarsivaraman,,,,,,
4144,11883838,Choaaa,4/3/2024 7:31,0.26854,1,choaaa,,,,,,
4145,11315676,Umut Berke Koç,4/22/2024 12:25,0.26945,1,umutberkekoc,,,,,,
4146,11737484,Muiao,3/6/2024 20:12,0.26971,2,muiaomeow,,,,,,
4147,11919574,M Lamb,4/24/2024 18:12,0.27096,10,mackenzielamb,,,,,,
4148,11667765,aadi-VA,3/8/2024 3:44,0.27107,2,aadiva,,,,,,
4149,11469669,kidsli,3/25/2024 6:07,0.27335,1,kidsli,,,,,,
4150,11949766,Vy Giang,4/19/2024 4:08,0.2737,1,vygiang,,,,,,
4151,11760735,circle_init,3/11/2024 8:54,0.27459,1,circleinit,,,,,,
4152,11910304,Song8623,4/11/2024 1:35,0.27507,3,song8623,,,,,,
4153,11936393,Arpita #2,4/12/2024 15:30,0.2753,1,arpita712,,,,,,
4154,1925722,bvbaarle,3/22/2024 15:42,0.27688,5,bvbaarle,,,,,,
4155,11934257,Zihang Jia,4/14/2024 7:15,0.2777,4,zihangjiadlut,,,,,,
4156,11430159,Uyen Dang,4/23/2024 5:07,0.27797,2,uyendang2404,,,,,,
4157,11782908,Anjali M,3/19/2024 15:09,0.27873,2,anjalimuralidhar,,,,,,
4158,10831782,Fikri Abdillah,3/29/2024 6:08,0.27921,2,fikriabdillah98,,,,,,
4159,11750538,小谷健太朗,3/9/2024 10:37,0.28185,1,kotaken,,,,,,
4160,11830052,Vladan,3/26/2024 22:41,0.28222,3,vladantesic,,,,,,
4161,11911042,htl 1910,4/17/2024 6:27,0.28274,1,htl1910,,,,,,
4162,11395675,RISHIKA BHANDARI,4/6/2024 20:19,0.28359,1,rishikabhandari,,,,,,
4163,11895512,Nolan Dulude,4/16/2024 0:10,0.28542,3,nolandulude,,,,,,
4164,11934313,Phú Nguyễn,4/19/2024 11:10,0.286,1,phnguyn,,,,,,
4165,11691096,Nati Rozensweig,3/10/2024 8:44,0.28825,1,natirozensweig,,,,,,
4166,11724991,saya minami,3/5/2024 9:10,0.28946,2,sayaminami,,,,,,
4167,11755077,Eba Adisu Kenea,3/16/2024 10:44,0.28956,1,ebaadisukenea,,,,,,
4168,11768070,CHIE O'CONNOR,3/17/2024 4:21,0.2899,3,chieoconnor,,,,,,
4169,9711208,Ngagel,3/8/2024 15:20,0.29117,1,"affand20,mochammaditmamulwafa,robitalhazmi,vigalucubanget",,,,,,
4170,11763880,proas123,3/11/2024 20:36,0.29117,1,proas123,,,,,,
4171,11915418,Cache Nelson,4/9/2024 20:03,0.29231,2,cachenelson,,,,,,
4172,11961992,Ngô Thị Thanh Loan,4/17/2024 4:30,0.2927,1,ngththanhloan,,,,,,
4173,12007294,SHinhere,4/24/2024 6:06,0.29382,1,shinhere,,,,,,
4174,11822608,ryofujino0615,3/24/2024 6:04,0.29388,1,ryofujino0615,,,,,,
4175,11659640,Tsotne Gvasalia,4/11/2024 20:53,0.29519,2,tsotnegvasalia,,,,,,
4176,11883495,Hritik Kumar Routia,4/5/2024 11:52,0.29545,1,hritikkumarroutia,,,,,,
4177,11717845,Promil,3/4/2024 7:39,0.29607,1,promil,,,,,,
4178,11934521,Yucong Cui,4/12/2024 5:28,0.29636,1,yucongcui,,,,,,
4179,11910010,Group 62,4/17/2024 7:22,0.29668,2,nguyenphatit,,,,,,
4180,11847648,Gera3000,4/22/2024 8:21,0.29956,1,gera3000,,,,,,
4181,11813257,jho4444,3/24/2024 16:59,0.30244,1,jho4444,,,,,,
4182,11911546,Quan Nguyen #7,4/19/2024 4:57,0.30298,3,"anhquoc99,cupid11,minhquan,nminhhieu2,nmnhat1",,,,,,
4183,11519411,zloebusf,3/1/2024 7:44,0.30299,3,zloebusf,,,,,,
4184,4717204,Tim Tejsner,4/2/2024 18:35,0.30319,1,tejsner,,,,,,
4185,11916397,GROUP 12 - AI Advance Training,4/19/2024 7:30,0.30623,2,"aquocthanh2011,dngchnhng,dngthcng,dqminh,haoduvi",,,,,,
4186,11786912,ArenHakobyan,3/17/2024 17:44,0.3093,1,arenhakobyan,,,,,,
4187,11722200,Shihabuzzaman,3/4/2024 6:37,0.3097,9,shihabuzzaman,,,,,,
4188,11940509,asdfgvcxz,4/15/2024 13:35,0.31021,1,asdfgvcxz,,,,,,
4189,3604432,AI Advance Training - Group 28,4/21/2024 9:07,0.31024,13,"hieuletma,lehung,nulttech,skqist225,tuynlminh",,,,,,
4190,11823028,Yhooooo,3/24/2024 8:07,0.31052,1,yhooooo,,,,,,
4191,11753617,Spencer C Connolly,3/14/2024 20:16,0.31078,4,spencercconnolly,,,,,,
4192,11920040,best_junyu_8,4/9/2024 14:17,0.31079,1,bestjunyu8,,,,,,
4193,11755889,dung nhi ,3/10/2024 10:47,0.31341,1,dungnhi,,,,,,
4194,11715005,Do Tien Oanh,3/10/2024 10:37,0.31666,7,dotienoanh,,,,,,
4195,11663597,Zhanxian Zhu1,4/11/2024 3:36,0.31745,9,zhanxianzhu1,,,,,,
4196,11792708,Abdelrahman_Shokry,3/24/2024 23:24,0.31773,4,abdelrahmanshokry,,,,,,
4197,11663862,Michael Neman,3/8/2024 3:04,0.31933,1,michaelneman,,,,,,
4198,8872816,jay_9122,4/18/2024 5:31,0.32058,1,jay9122,,,,,,
4199,11934879,[Deleted] 0c40b322-7801-4325-a286-a057a45d3853,4/12/2024 10:03,0.32094,3,del=08b7688e9b27c588,,,,,,
4200,11946957,Yichuan Huang,4/14/2024 14:12,0.32094,1,yichuanhuang,,,,,,
4201,11595997,Jialin Dian,4/10/2024 15:55,0.32253,2,jialindian,,,,,,
4202,11911772,Group Name 48,4/19/2024 14:23,0.32364,16,"knn986,lmnguyn123,nhoangtu,quangnguynhongvnh,quannguyen2607",,,,,,
4203,11804377,Abdallah Aboomar,4/19/2024 19:54,0.32368,5,abdallahaboomar,,,,,,
4204,11717843,Echo Lee,3/3/2024 7:38,0.32503,1,elcat0717,,,,,,
4205,11514087,mary peralta,3/1/2024 20:46,0.32525,2,maryperalta,,,,,,
4206,11798001,Arihant Kumar,3/19/2024 21:20,0.32601,1,arihantkumar77,,,,,,
4207,11725385,Hoang Trung Van,3/11/2024 8:19,0.32736,3,hoangtrungvan,,,,,,
4208,11885096,Gabit Aitzhan,4/17/2024 9:38,0.32905,19,"dimashbakytzhanov,gabitaitzhan",,,,,,
4209,11932180,Mansi Anand1,4/17/2024 17:38,0.32938,1,mansianand1,,,,,,
4210,11731152,koji yamada_tech0,3/5/2024 14:42,0.33024,1,kojiyamadatech0,,,,,,
4211,11890211,George Cosmin Cirlan,4/17/2024 20:45,0.33116,7,georgecosmincirlan,,,,,,
4212,11749823,緑川 由希夫,3/8/2024 17:30,0.33195,1,greensnow,,,,,,
4213,11977469,AI Advance - Group#43,4/19/2024 3:57,0.3321,3,tainguyendinh,,,,,,
4214,11941272,TMA group 19,4/19/2024 8:09,0.33257,11,"anhvu911,hclinh,phthunhcng,steveloc,tienhuynhzz123",,,,,,
4215,11753061,Satoru Mogi,3/9/2024 12:54,0.33292,1,satorumogi,,,,,,
4216,11871797,alaxa_hml,4/8/2024 17:58,0.33365,3,alaxahml,,,,,,
4217,11790942,sophia913,3/24/2024 17:09,0.33371,1,sophia913,,,,,,
4218,11952592,NeuralNexus,4/15/2024 14:05,0.33392,1,neuralnexus,,,,,,
4219,11508102,Enver Melgarejo Romero,3/21/2024 2:56,0.33424,2,envermelgarejoromero,,,,,,
4220,11971845,Phu Hoang 17,4/19/2024 10:33,0.33442,2,phuhoang17,,,,,,
4221,11435964,PrinceK-House-Prices,3/23/2024 5:06,0.33477,1,princekhunt19,,,,,,
4222,11822043,daniloalmeiraf,3/29/2024 0:51,0.33496,1,daniloalmeiraf,,,,,,
4223,11583472,Arnav_Kapoor!123,3/20/2024 5:55,0.33514,1,arnavkapoor123,,,,,,
4224,10425152,riker owen,3/4/2024 16:01,0.33532,1,rikerowen,,,,,,
4225,11914083,BOUBKAR AASROUN,4/8/2024 16:55,0.33532,1,boubkaraasroun,,,,,,
4226,11753404,oriemizu,3/9/2024 14:25,0.33559,1,oriemizu,,,,,,
4227,11979528,Kiara Kuan,4/21/2024 8:21,0.33752,1,kiarakuan,,,,,,
4228,10995163,NoahL,4/1/2024 15:48,0.33752,1,noahl3478,,,,,,
4229,8910093,Akira Hara,3/8/2024 1:58,0.33756,1,akirahara,,,,,,
4230,11983263,Mennatullah Eisawy,4/26/2024 10:17,0.33764,2,mennatullaheisawy,,,,,,
4231,11815390,Vinvoutvd,3/22/2024 12:32,0.33805,1,vinvoutvd,,,,,,
4232,11781401,IRBR369,3/16/2024 9:36,0.33856,11,irbr369,,,,,,
4233,11698748,SergioL96,3/1/2024 11:38,0.33921,8,sergiol96,,,,,,
4234,11952184,sundayfriday,4/15/2024 13:26,0.33995,1,sundayfriday,,,,,,
4235,11761376,jjh3502,3/11/2024 11:33,0.34002,1,jjh3502,,,,,,
4236,11812851,Chiseong Lee,3/21/2024 13:50,0.34002,1,chiseonglee,,,,,,
4237,11995856,chasubeen,4/22/2024 8:39,0.34002,1,chasubeen,,,,,,
4238,11750679,DKhalfani,4/1/2024 15:28,0.34046,1,dkhalfani,,,,,,
4239,11941900,Piotr Ostrowski,4/13/2024 12:50,0.34046,2,piotrostrowskiedu,,,,,,
4240,11847157,Matheus Antônio Simões,4/4/2024 22:29,0.34046,1,matheusantniosimes,,,,,,
4241,11847155,Márcio Ouchida,4/4/2024 22:34,0.34046,1,marcioouchida,,,,,,
4242,11372409,Karthikeyan Anumalla,2/28/2024 5:54,0.34067,2,karthikeyananumalla,,,,,,
4243,11966012,ABDESSAMAD ABIDAR,4/18/2024 9:58,0.34091,1,abdessamadabidar,,,,,,
4244,11691549,jillL123,3/5/2024 15:03,0.34182,1,jilll123,,,,,,
4245,11585699,Justin #12,3/23/2024 4:42,0.3421,1,jcruzana,,,,,,
4246,11916720,Tran Ho Minh Thuan,4/19/2024 14:58,0.34307,4,tranhominhthuan,,,,,,
4247,11652345,Arkinesal,3/5/2024 14:38,0.34337,1,arkinesal,,,,,,
4248,8319727,Hadil Ben Amor,3/23/2024 22:14,0.34364,1,hadilbenamor,,,,,,
4249,11757240,mmk.756108,3/10/2024 13:59,0.3442,1,mmk756108,,,,,,
4250,11634950,Adarsh Mukherjee,4/16/2024 2:49,0.34473,1,adarshmukherjee,,,,,,
4251,11719309,Simon Saito,3/3/2024 14:03,0.34491,1,simonsaito,,,,,,
4252,11671810,EthanYang365,4/11/2024 20:40,0.34685,2,ethanyang365,,,,,,
4253,11918794,samuel tolossa,4/10/2024 15:42,0.34957,4,samueltolossa,,,,,,
4254,11783885,Nameless_not_first,3/15/2024 18:24,0.35026,1,namelessnotfirst,,,,,,
4255,11704463,Tinotenda Rodney Alfaneti,2/29/2024 13:53,0.35186,3,rodneyatarist,,,,,,
4256,11703119,Anton Wendt,2/29/2024 9:44,0.35231,1,antonwendt,,,,,,
4257,11841558,Rachel Cieslik,3/28/2024 2:31,0.3531,1,rachelcieslik,,,,,,
4258,11748250,Yua_Hekigo,3/13/2024 6:29,0.3534,3,yuahekigo,,,,,,
4259,11816592,Gaygusuz osman,4/5/2024 9:55,0.35366,2,"elanorerenaud,gaygusuzosman,mathiasvernade,thomasp60",,,,,,
4260,11815444,chsksireesha,3/22/2024 7:27,0.35377,2,chsksireesha,,,,,,
4261,11804616,kongkongful,4/22/2024 6:01,0.35474,7,kongkongful,,,,,,
4262,11815520,Suveg Nimje,3/22/2024 20:35,0.35504,2,suvegnimje,,,,,,
4263,11560827,le van tao,3/4/2024 10:27,0.35546,1,levantaokkz,,,,,,
4264,11730012,Abdallah Helal,3/8/2024 12:23,0.35627,1,abdallahhelal,,,,,,
4265,11688274,Abdelrhman Hamdy1,3/12/2024 11:18,0.35627,1,abdelrhmanhamdy1,,,,,,
4266,11928643,Group 88,4/19/2024 7:26,0.35638,4,"dattran218543,trnton",,,,,,
4267,11984458,Mohammed Almajed,4/21/2024 6:37,0.35825,1,mohammedalmajed,,,,,,
4268,11923129,Group 82,4/19/2024 3:03,0.36047,6,"huanpm,pctuong,pvluong",,,,,,
4269,11918994,BangTran1510,4/18/2024 14:54,0.36152,5,bangtran1510,,,,,,
4270,11724594,Đào Thị Thu Phương,3/4/2024 14:49,0.36209,1,oththuphng,,,,,,
4271,11659074,Austin Samhric,4/12/2024 2:07,0.36295,3,austinsamhric,,,,,,
4272,11691206,ewann KELNER,3/1/2024 10:53,0.36332,1,ewannkelner,,,,,,
4273,11852587,Theo Pereira #2,3/30/2024 23:58,0.36429,1,theopereira,,,,,,
4274,11741316,Tharunya Harshani,3/18/2024 1:27,0.36575,1,tharunyaharshani,,,,,,
4275,11851565,merveozkan1,3/29/2024 12:29,0.36677,2,merveatasoy1,,,,,,
4276,9162393,Giang Lê,4/17/2024 8:57,0.36898,4,giangle2022,,,,,,
4277,11968087,Dear_Luna,4/23/2024 2:13,0.36993,14,dearluna,,,,,,
4278,11669413,BBBbosen,3/14/2024 8:17,0.37064,2,bbbbosen,,,,,,
4279,11717672,trgthuhg,3/10/2024 14:19,0.37077,3,trgthuhg,,,,,,
4280,11655892,jxl3134,4/12/2024 5:22,0.37338,16,jxl3134,,,,,,
4281,11725172,Ánh Trịnh Thị Lan,3/10/2024 12:51,0.37381,1,nhtrnhthlan,,,,,,
4282,11712290,Mücahit Sancar,3/1/2024 23:39,0.37643,1,mcahitsancar,,,,,,
4283,11933745,Soumya Ganesh,4/12/2024 2:21,0.37659,1,soumyaganesh12,,,,,,
4284,11934057,SaiSuraj9999,4/12/2024 3:33,0.37659,1,saisuraj9999,,,,,,
4285,11934183,Jay Parekh,4/12/2024 3:49,0.37659,1,jayparekh11,,,,,,
4286,11938016,Ian Finn69,4/20/2024 1:21,0.37689,1,ianfinn69,,,,,,
4287,9619249,yuuki ogata,4/27/2024 8:42,0.37858,2,yuukiogata,,,,,,
4288,11837030,Jixin-ww,3/28/2024 7:15,0.3792,7,jixinww,,,,,,
4289,11763911,Alaa Sweed,3/22/2024 0:31,0.381,2,alaasweed,,,,,,
4290,11877460,Josie Machalek,4/3/2024 21:59,0.38235,1,josiemachalek,,,,,,
4291,11718183,NgoDuy1811,3/11/2024 15:56,0.38306,6,ngoduy1811,,,,,,
4292,11833948,lalalalalj,4/14/2024 9:51,0.38414,2,"bingjiew,lalalalalj",,,,,,
4293,11928735,Trisha Durham,4/11/2024 12:49,0.38758,1,trishadurham,,,,,,
4294,11725691,Vu Thi Phuong Nhung,3/10/2024 11:14,0.38845,2,vuthiphuongnhung,,,,,,
4295,11425821,rioriruri,4/11/2024 9:15,0.38856,2,rioriruri,,,,,,
4296,11688392,George Carl Wilkerson,3/3/2024 0:56,0.38861,1,georgecarlwilkerson,,,,,,
4297,11955969,KhangNguyen,4/16/2024 8:43,0.39155,4,kangas,,,,,,
4298,11917747,josh notelovitz,4/9/2024 18:02,0.39165,7,joshnotelovitz,,,,,,
4299,11858440,tjgalti,4/8/2024 16:42,0.39207,3,tjgalti,,,,,,
4300,11709911,Sajid2899,3/2/2024 5:14,0.39207,2,sajid2899,,,,,,
4301,11499303,reza1904016,3/4/2024 7:20,0.39207,1,reza1904016,,,,,,
4302,11752709,Bansal Shrivastava,3/10/2024 20:04,0.39207,2,bansalshrivastava,,,,,,
4303,11758532,Satyam Raj,3/13/2024 21:34,0.39207,3,satraagaming,,,,,,
4304,9072251,San1,4/17/2024 0:43,0.39207,1,sw1336,,,,,,
4305,11749325,tomes1999,3/12/2024 9:47,0.39218,1,tomes1999,,,,,,
4306,11738618,Vincent Cheng,3/6/2024 20:45,0.39241,2,v101010,,,,,,
4307,3629036,siHuangFei,4/20/2024 7:25,0.39423,1,sihuangfei,,,,,,
4308,11791345,wuqijun,3/19/2024 10:47,0.3943,7,wuqijun123,,,,,,
4309,11751388,angel #2,3/9/2024 5:09,0.39445,1,triplednf,,,,,,
4310,11692758,Georgi Stan,2/27/2024 22:21,0.39763,2,georgistan,,,,,,
4311,11702842,Anju Reddy K,2/29/2024 8:37,0.39763,2,anjureddy1904,,,,,,
4312,11613979,BehsaG,3/2/2024 11:14,0.39763,3,behsag,,,,,,
4313,11734002,Vineet Duggi,3/7/2024 22:18,0.39763,2,vineetduggi,,,,,,
4314,11785994,Nanoni,3/16/2024 9:23,0.39763,2,nanoni,,,,,,
4315,11812318,aashish_bigo,3/21/2024 11:31,0.39763,2,aashishbigo,,,,,,
4316,11837744,Rajesh Vhankade,3/27/2024 6:03,0.39763,2,rajeshvhankade,,,,,,
4317,11873802,theRyanzzzzz,4/2/2024 13:30,0.39763,3,theryanzzzzz,,,,,,
4318,11892193,lakshmi m mohan,4/4/2024 13:54,0.39763,2,lakshmimmohan,,,,,,
4319,11918911,Himanshu Shekhar #4,4/9/2024 12:04,0.39763,2,himans17,,,,,,
4320,11923009,Siddharth Solanki,4/10/2024 15:57,0.39763,2,mechhckr,,,,,,
4321,11945310,Sanskar Waghanna,4/14/2024 9:53,0.39763,1,sanskarwaghanna,,,,,,
4322,11936642,Rumana 01fe23bci053,4/16/2024 14:44,0.39763,5,rumana01fe23bci053,,,,,,
4323,11965978,Ammar Abushukur,4/17/2024 17:48,0.39763,1,ammarabushukur,,,,,,
4324,11976427,Vaireanu Gabi,4/18/2024 22:07,0.39763,2,vaireanugabi,,,,,,
4325,11107721,held.data,4/20/2024 12:33,0.39763,1,helddata,,,,,,
4326,11986213,EL BAYE Youssef,4/20/2024 17:26,0.39763,2,elbayeyoussef,,,,,,
4327,12001136,Tushar YS,4/23/2024 18:42,0.39763,2,tusharys,,,,,,
4328,12006466,Nourhen Zine labidine,4/24/2024 2:42,0.39763,2,nourhenzinelabidine,,,,,,
4329,11855498,Vidyadhar Bendre,3/30/2024 10:10,0.39763,2,vidyadharbendre,,,,,,
4330,8194873,Rajan Tripathi,4/19/2024 10:09,0.39763,2,rajantripathi,,,,,,
4331,11757951,Slimene Fellah,3/10/2024 17:50,0.39766,2,slimenefellah,,,,,,
4332,11779340,anh gereng,3/14/2024 17:09,0.39897,1,anhgereng,,,,,,
4333,11850310,xiaoyan2021,4/14/2024 7:00,0.39969,4,xiaoyan2021,,,,,,
4334,11734469,Jagan Mohan Reddy Peravali,3/6/2024 4:52,0.40009,1,peravali810,,,,,,
4335,12021867,Saman Hushalsadat,4/26/2024 14:15,0.40122,1,samanhushalsadat,,,,,,
4336,11723095,reeastlee,3/4/2024 8:28,0.40208,1,reeastlee,,,,,,
4337,11755130,吳昇翰00,3/10/2024 6:19,0.40253,3,qq0938616158,,,,,,
4338,11917899,hieu phammm,4/17/2024 10:27,0.40289,13,hieuphammm,,,,,,
4339,11964295,Grigore Burca,4/17/2024 12:02,0.40384,1,grigoreburca,,,,,,
4340,11653875,qiaoyuge,4/27/2024 13:20,0.40416,1,qiaoyuge,,,,,,
4341,11713420,minyanmac,3/2/2024 8:02,0.40424,1,minyanmac,,,,,,
4342,11803679,Maoye GUAN,3/19/2024 21:29,0.40442,1,maoyeguan,,,,,,
4343,11753139,Joel Osei-Asamoah,3/9/2024 13:16,0.40448,1,joeloseiasamoah,,,,,,
4344,11854169,Duarte Vinha,3/29/2024 20:27,0.40507,1,duartevinha,,,,,,
4345,8126612,LunaticMaestro,3/6/2024 4:36,0.40541,1,lunaticmaestro,,,,,,
4346,11794187,chinze,3/18/2024 6:35,0.4055,1,chinze,,,,,,
0,365313,Sample Submission Benchmark,8/30/2016 16:08,0.40613,1,wendykan,,,,,,
4347,11700043,Sarah Usama,2/28/2024 19:44,0.40613,1,sarausamaa,,,,,,
4348,11327330,AhmedMakboul,2/28/2024 20:44,0.40613,1,ahmedmakboul,,,,,,
4349,11670182,Zainab LAHMAR,2/29/2024 12:43,0.40613,1,zainablahmar,,,,,,
4350,11434239,[Deleted] f10b51bc-1b19-410c-a7f4-0b4169ee7d1a,2/29/2024 13:07,0.40613,1,del=9f9a2e5689131163,,,,,,
4351,11705929,Melissa Kozak,2/29/2024 21:45,0.40613,1,melissakozak,,,,,,
4352,11708879,MarieThieulin,3/1/2024 9:44,0.40613,1,marieth,,,,,,
4353,11717718,power_blasters,3/3/2024 7:25,0.40613,1,varuneestgs,,,,,,
4354,11416255,Abdo Mostafa Mohammed ,3/4/2024 15:32,0.40613,2,abdomostafamohammed,,,,,,
4355,11710583,Tadonn,3/5/2024 5:07,0.40613,1,tadonn,,,,,,
4356,11691008,Emanuel Lugojan,3/5/2024 12:08,0.40613,7,emanuellugojan,,,,,,
4357,11715933,Silvana Papa,3/5/2024 11:55,0.40613,1,silvanapapa,,,,,,
4358,11691031,David Ardelean,3/5/2024 11:55,0.40613,1,davidardelean,,,,,,
4359,11691028,George Fofiu,3/5/2024 11:56,0.40613,1,georgefofiu,,,,,,
4360,11691023,Stefan Birla,3/5/2024 11:57,0.40613,1,stefanbirla,,,,,,
4361,11691027,PorumbRemus,3/5/2024 11:57,0.40613,1,porumbremus,,,,,,
4362,11730302,Ioana Luca,3/5/2024 12:01,0.40613,1,ioanaluca,,,,,,
4363,11691025,Razvan Calinescu,3/5/2024 12:04,0.40613,1,calinescurazvan,,,,,,
4364,11730322,sergiu_stefan_paul,3/5/2024 12:09,0.40613,2,"paulungur,sergiustoicanescu,stefanfircea",,,,,,
4365,11691035,Raul Cucu,3/5/2024 12:09,0.40613,1,raulcucu,,,,,,
4366,11730334,Carla Vlaiconi,3/5/2024 12:10,0.40613,1,carlavlaiconi,,,,,,
4367,11691039,Norbert Rimocy,3/5/2024 12:12,0.40613,1,norbertrimocy,,,,,,
4368,11735574,Sowham Bhuin,3/6/2024 8:52,0.40613,1,sbdecoder,,,,,,
4369,11739184,[Deleted] f85ebf2b-d28e-4120-94f9-2b0af6db7f28,3/6/2024 22:59,0.40613,1,del=82ba2c4cdc5bdf07,,,,,,
4370,11642633,naopi,4/3/2024 6:22,0.40613,2,naopinaopi,,,,,,
4371,11742062,alavii,3/7/2024 12:05,0.40613,1,zaralavii,,,,,,
4372,10784062,Steve Messick,3/11/2024 16:48,0.40613,6,stevemessick,,,,,,
4373,11735731,crackboy,3/8/2024 12:40,0.40613,2,crackboy,,,,,,
4374,11748710,Lakenz,3/8/2024 13:51,0.40613,1,lakenz,,,,,,
4375,11748752,Yualos,3/8/2024 14:00,0.40613,1,yualos,,,,,,
4376,11750486,Ashish Raj #2,3/9/2024 11:15,0.40613,1,ashishraj04,,,,,,
4377,11753063,LOVISH GOYAL,3/9/2024 16:36,0.40613,1,lovishgoyal16,,,,,,
4378,6146441,inayoshi,3/10/2024 5:55,0.40613,1,inayoshi,,,,,,
4379,2957889,AT081174,3/12/2024 5:31,0.40613,1,cloudwu,,,,,,
4380,8844104,sakata.ayaka,3/14/2024 11:45,0.40613,1,sakataayaka,,,,,,
4381,11707326,Tran Giang,3/15/2024 15:01,0.40613,1,dang2608,,,,,,
4382,11787285,hebin liang,3/16/2024 12:06,0.40613,1,hebinliang,,,,,,
4383,11789571,Mohamed Walid,3/17/2024 2:16,0.40613,1,mohamedwalid28,,,,,,
4384,11792904,Kareem Salama,3/17/2024 22:05,0.40613,1,kareemsalama,,,,,,
4385,11797126,Deyi Rao,3/18/2024 16:11,0.40613,1,deyirao,,,,,,
4386,11679228,Viktor #6,3/19/2024 3:54,0.40613,3,viktor7,,,,,,
4387,11815022,MORI_ZOU,3/22/2024 1:18,0.40613,1,hayashis,,,,,,
4388,8097909,Alexfb09,3/23/2024 14:42,0.40613,1,alexfb09,,,,,,
4389,11704663,hejw_lawrence,3/25/2024 8:53,0.40613,3,"hejwlawrence,timjim334455,weidh6868",,,,,,
4390,11828427,masayuki kakefu,3/25/2024 11:03,0.40613,1,masayukikakefu,,,,,,
4391,11828841,CivetWyan,3/26/2024 6:11,0.40613,6,civetwyan,,,,,,
4392,11839311,Anson Dias ,3/27/2024 9:12,0.40613,1,ansondias,,,,,,
4393,11839314,Muktil,4/1/2024 5:57,0.40613,2,muktil,,,,,,
4394,11839398,Elishma2737373,4/1/2024 5:56,0.40613,2,elishma2737373,,,,,,
4395,11843676,Afsheen Wasfiya,3/28/2024 2:24,0.40613,2,afsheenwasfiya,,,,,,
4396,11847138,Gustavo HT Granero,3/28/2024 15:46,0.40613,1,gustavohtgranero,,,,,,
4397,11848304,Fatema Khan,3/28/2024 22:19,0.40613,2,fatemaakhtar,,,,,,
4398,11860024,Matsu Hi,3/30/2024 14:32,0.40613,1,matsuhi,,,,,,
4399,11869159,Hazem Zaky,4/1/2024 7:24,0.40613,1,hazemzaky,,,,,,
4400,11873742,Michi #3,4/2/2024 1:25,0.40613,1,sasakimc617,,,,,,
4401,11879485,Bapu Roy,4/2/2024 17:23,0.40613,1,bapuroy,,,,,,
4402,11827536,efdskf,4/3/2024 1:38,0.40613,1,efdskf,,,,,,
4403,11884169,SinjalOswal123,4/3/2024 8:54,0.40613,2,sinjaloswal123,,,,,,
4404,11894453,Vinay Raghava123,4/4/2024 19:32,0.40613,1,vinayraghava123,,,,,,
4405,11895797,ali Elhanfi 22,4/5/2024 2:42,0.40613,1,alielhanfi22,,,,,,
4406,11893229,Aiklig,4/5/2024 5:33,0.40613,1,jayleonn,,,,,,
4407,11882345,Jose Nilson Cueva Ramos,4/8/2024 5:39,0.40613,14,josenilsoncuevaramos,,,,,,
